ind,user_id,date,yes_no,start_etime,end_etime,start_stime,end_stime,source,target,trip_time_sec,path
517,d437a505f3eb256d,02/26/2021,no,1614311262108,1614311834401,2021-02-26 11:47:42,2021-02-26 11:57:14,L6_Deck_2,L2_FC_zone_1,572,"['L6_Deck_2', 'L6_R1_LL_corridor', 'L6_R1_LL', 'L5_R1_LL', 'L4_R1_LL', 'L1_R1_LL', 'L1_R1_LL_walkway', 'L1_Entrance_1_lobby', 'L1_Yassin_walkway', 'L2_FC_zone_1']"
518,d437a505f3eb256d,02/26/2021,no,1614312184935,1614312591927,2021-02-26 12:03:04,2021-02-26 12:09:51,L2_FC_zone_8,L2_FC_zone_4,406,"['L2_FC_zone_8', 'L2_FC_zone_1', 'L2_FC_zone_4']"
519,d437a505f3eb256d,02/26/2021,no,1614312641765,1614313093360,2021-02-26 12:10:41,2021-02-26 12:18:13,L2_FC_zone_4,L2_FC_zone_8,451,"['L2_FC_zone_4', 'L2_FC_zone_1', 'L2_FC_zone_8']"
520,d437a505f3eb256d,02/26/2021,no,1614313228412,1614313570758,2021-02-26 12:20:28,2021-02-26 12:26:10,L2_FC_zone_4,L2_FC_zone_8,342,"['L2_FC_zone_4', 'L2_FC_zone_1', 'L2_FC_zone_8']"
521,d437a505f3eb256d,02/26/2021,no,1614315293604,1614316038146,2021-02-26 12:54:53,2021-02-26 13:07:18,L2_FC_zone_4,L2_FC_zone_2,744,"['L2_FC_zone_4', 'L2_FC_zone_1', 'L2_FC_zone_2']"
522,d437a505f3eb256d,02/16/2021,no,1613433934914,1613435276052,2021-02-16 08:05:34,2021-02-16 08:27:56,L2_FC_zone_5,L2_FC_zone_8,1341,"['L2_FC_zone_5', 'L2_FC_zone_4', 'L2_FC_zone_1', 'L2_FC_zone_8']"
523,d437a505f3eb256d,02/16/2021,no,1613435300519,1613435793098,2021-02-16 08:28:20,2021-02-16 08:36:33,L2_FC_zone_7,L2_FC_zone_8,492,"['L2_FC_zone_7', 'L2_FC_zone_8_walkway', 'L2_FC_zone_8']"
524,d437a505f3eb256d,02/16/2021,no,1613437444991,1613438818471,2021-02-16 09:04:04,2021-02-16 09:26:58,L2_FC_zone_8,L2_CLL,1373,"['L2_FC_zone_8', 'L2_FC_zone_8_walkway', 'L2_CLL']"
525,d437a505f3eb256d,02/16/2021,no,1613440539086,1613440912109,2021-02-16 09:55:39,2021-02-16 10:01:52,L2_FC_zone_8,L1_CP_zone_2,373,"['L2_FC_zone_8', 'L2_FC_zone_1', 'L1_Yassin_walkway', 'L1_CP_zone_2']"
526,d437a505f3eb256d,02/16/2021,no,1613442185896,1613443117764,2021-02-16 10:23:05,2021-02-16 10:38:37,L1_CP_zone_2,L2_FC_zone_7,931,"['L1_CP_zone_2', 'L1_Shop_walkway_1', 'L1_CLL', 'L2_CLL', 'L2_FC_zone_8_walkway', 'L2_FC_zone_7']"
527,d437a505f3eb256d,02/16/2021,no,1613444695112,1613445192811,2021-02-16 11:04:55,2021-02-16 11:13:12,L2_FC_zone_8,L2_FC_zone_11,497,"['L2_FC_zone_8', 'L2_FC_zone_8_walkway', 'L2_FC_zone_9_walkway', 'L2_FC_zone_11']"
528,d437a505f3eb256d,02/16/2021,no,1613446048656,1613447866766,2021-02-16 11:27:28,2021-02-16 11:57:46,L2_FC_zone_8,L2_FC_zone_7,1818,"['L2_FC_zone_8', 'L2_FC_zone_8_walkway', 'L2_FC_zone_7']"
529,d437a505f3eb256d,02/16/2021,no,1613447869376,1613448299249,2021-02-16 11:57:49,2021-02-16 12:04:59,L2_FC_zone_11,L2_FC_zone_8,429,"['L2_FC_zone_11', 'L2_FC_zone_9_walkway', 'L2_FC_zone_8_walkway', 'L2_FC_zone_8']"
530,d437a505f3eb256d,02/16/2021,no,1613451741936,1613452510511,2021-02-16 13:02:21,2021-02-16 13:15:10,L2_FC_zone_8,L2_FC_zone_4,768,"['L2_FC_zone_8', 'L2_FC_zone_1', 'L2_FC_zone_4']"
531,d437a505f3eb256d,02/16/2021,no,1613453188596,1613453950782,2021-02-16 13:26:28,2021-02-16 13:39:10,L2_FC_zone_9,L1_CP_zone_2,762,"['L2_FC_zone_9', 'L2_FC_zone_9_walkway', 'L2_FC_zone_8_walkway', 'L2_CLL', 'L1_CLL', 'L1_Shop_walkway_1', 'L1_CP_zone_2']"
532,d437a505f3eb256d,02/25/2021,no,1614215707524,1614216152132,2021-02-25 09:15:07,2021-02-25 09:22:32,L2_FC_zone_8,L2_CLL,444,"['L2_FC_zone_8', 'L2_FC_zone_8_walkway', 'L2_CLL']"
533,d437a505f3eb256d,02/25/2021,no,1614216691210,1614217119362,2021-02-25 09:31:31,2021-02-25 09:38:39,L2_FC_zone_5,L2_CLL,428,"['L2_FC_zone_5', 'L2_FC_zone_4', 'L2_FC_zone_8_walkway', 'L2_CLL']"
534,d437a505f3eb256d,02/25/2021,no,1614219480618,1614220756777,2021-02-25 10:18:00,2021-02-25 10:39:16,L2_FC_zone_1,L6_Deck_3,1276,"['L2_FC_zone_1', 'L1_Yassin_walkway', 'L1_CP_zone_2', 'L1_CP_zone_4', 'L1_R2_LL', 'L4_R2_LL', 'L5_R2_LL', 'L6_R2_LL', 'L6_R2_LL_corridor', 'L6_Deck_3']"
535,d437a505f3eb256d,02/25/2021,no,1614220758019,1614222059382,2021-02-25 10:39:18,2021-02-25 11:00:59,L6_Deck_3,L6_SLL,1301,"['L6_Deck_3', 'L6_Link_bridge', 'L6_Deck_2', 'L6_R1_LL_corridor', 'L6_Deck_1', 'L6_PG_walkway', 'L6_ST_1', 'L6_CCC_walkway', 'L6_SLL_corridor', 'L6_SLL']"
536,d437a505f3eb256d,02/25/2021,no,1614223429576,1614225095436,2021-02-25 11:23:49,2021-02-25 11:51:35,L2_FC_zone_4,L4_ST_2,1665,"['L2_FC_zone_4', 'L2_FC_zone_1', 'L1_Yassin_walkway', 'L1_Entrance_1_lobby', 'L1_R1_LL_walkway', 'L1_R1_LL', 'L4_R1_LL', 'L4_R1_LL_corridor', 'L4_R1_deck', 'L4_ST_walkway', 'L4_ST_1', 'L4_ST_2']"
537,d437a505f3eb256d,02/25/2021,no,1614225596529,1614226179926,2021-02-25 11:59:56,2021-02-25 12:09:39,L4_ST_2,L2_FC_zone_8,583,"['L4_ST_2', 'L4_ST_1', 'L4_ST_walkway', 'L4_R1_deck', 'L4_R1_LL_corridor', 'L4_R1_LL', 'L1_R1_LL', 'L1_R1_LL_walkway', 'L1_Entrance_1_lobby', 'L1_Yassin_walkway', 'L2_FC_zone_1', 'L2_FC_zone_8']"
538,d437a505f3eb256d,02/25/2021,no,1614228692109,1614229094586,2021-02-25 12:51:32,2021-02-25 12:58:14,L2_FC_zone_5,L2_FC_zone_8,402,"['L2_FC_zone_5', 'L2_FC_zone_4', 'L2_FC_zone_1', 'L2_FC_zone_8']"
539,d437a505f3eb256d,02/25/2021,no,1614230640593,1614231029216,2021-02-25 13:24:00,2021-02-25 13:30:29,L2_FC_zone_4,L2_FC_zone_8,388,"['L2_FC_zone_4', 'L2_FC_zone_1', 'L2_FC_zone_8']"
540,d5d061b14b4e60a0,02/20/2021,no,1613819485582,1613819901288,2021-02-20 19:11:25,2021-02-20 19:18:21,L1_CLL,L2_ELL_1,415,"['L1_CLL', 'L2_CLL', 'L2_FC_zone_8_walkway', 'L2_FC_zone_7', 'L2_ELL_1']"
541,d5d061b14b4e60a0,02/11/2021,no,1613024274660,1613028027343,2021-02-11 14:17:54,2021-02-11 15:20:27,L1_Entrance_4,L1_Entrance_2,3752,"['L1_Entrance_4', 'L1_CP_zone_3', 'L1_CP_zone_4', 'L1_Entrance_3', 'L1_Entrance_2']"
542,d5d061b14b4e60a0,02/06/2021,no,1612574775018,1612575339863,2021-02-06 09:26:15,2021-02-06 09:35:39,B1_Supermarket_entrance_1,B1_Supermarket_entrance_2,564,"['B1_Supermarket_entrance_1', 'B1_Posb_bank', 'B1_CLL', 'B1_Supermarket_entrance_2']"
543,d5d061b14b4e60a0,02/06/2021,no,1612575455149,1612575959188,2021-02-06 09:37:35,2021-02-06 09:45:59,L1_Shop_walkway_2,L1_Thoroughfare,504,"['L1_Shop_walkway_2', 'L1_Shop_walkway_1', 'L1_CP_zone_2', 'L1_CP_zone_1', 'L1_Entrance_6', 'L1_Thoroughfare']"
544,d5d061b14b4e60a0,02/06/2021,no,1612579151329,1612603204400,2021-02-06 10:39:11,2021-02-06 17:20:04,L1_Entrance_4,L1_Thoroughfare,24053,"['L1_Entrance_4', 'L1_Entrance_5', 'L1_Entrance_6', 'L1_Thoroughfare']"
545,d5d061b14b4e60a0,02/06/2021,no,1612603346084,1612604287708,2021-02-06 17:22:26,2021-02-06 17:38:07,L1_Entrance_4,L1_Thoroughfare,941,"['L1_Entrance_4', 'L1_Entrance_5', 'L1_Entrance_6', 'L1_Thoroughfare']"
546,d5d061b14b4e60a0,02/24/2021,no,1614127501616,1614128054339,2021-02-24 08:45:01,2021-02-24 08:54:14,L2_FC_zone_11,L2_FC_zone_5,552,"['L2_FC_zone_11', 'L2_FC_zone_9_walkway', 'L2_FC_zone_8_walkway', 'L2_FC_zone_4', 'L2_FC_zone_5']"
547,d5d061b14b4e60a0,02/24/2021,no,1614128679703,1614162678283,2021-02-24 09:04:39,2021-02-24 18:31:18,L2_FC_zone_8,L1_Thoroughfare,33998,"['L2_FC_zone_8', 'L2_FC_zone_1', 'L1_Yassin_walkway', 'L1_CP_zone_2', 'L1_CP_zone_1', 'L1_Entrance_6', 'L1_Thoroughfare']"
548,d87398d326eff32c,02/05/2021,no,1612486289289,1612488586540,2021-02-05 08:51:29,2021-02-05 09:29:46,L4_R2_LL,L4_ST_walkway,2297,"['L4_R2_LL', 'L4_R2_LL_corridor', 'L4_R2_deck', 'L4_ST_walkway']"
549,d87398d326eff32c,02/05/2021,no,1612488756244,1612490124708,2021-02-05 09:32:36,2021-02-05 09:55:24,L1_Entrance_2,L1_Entrance_1,1368,"['L1_Entrance_2', 'L1_R1_LL_walkway', 'L1_Entrance_1_lobby', 'L1_Entrance_1']"
550,d87398d326eff32c,02/05/2021,no,1612490124708,1612492962402,2021-02-05 09:55:24,2021-02-05 10:42:42,L1_Entrance_1,L1_Entrance_8,2837,"['L1_Entrance_1', 'L1_Entrance_1_lobby', 'L1_Yassin_walkway', 'L1_Shop_walkway_1', 'L1_Shop_walkway_2', 'L1_Shop_walkway_3', 'L1_ELL', 'L1_Entrance_8']"
551,d87398d326eff32c,02/05/2021,no,1612493187540,1612499388524,2021-02-05 10:46:27,2021-02-05 12:29:48,L6_Deck_4,L6_R2_LL,6200,"['L6_Deck_4', 'L6_R2_LL_corridor', 'L6_R2_LL']"
552,d87398d326eff32c,02/05/2021,no,1612502981278,1612512816552,2021-02-05 13:29:41,2021-02-05 16:13:36,L6_CLL,L6_FC,9835,"['L6_CLL', 'L6_AAH_walkway', 'L6_ST_4', 'L6_FC']"
553,d87398d326eff32c,02/28/2021,no,1614499601103,1614504231330,2021-02-28 16:06:41,2021-02-28 17:23:51,L4_R2_LL,L4_R2_deck,4630,"['L4_R2_LL', 'L4_R2_LL_corridor', 'L4_R2_deck']"
554,d87398d326eff32c,02/28/2021,no,1614504440478,1614506587506,2021-02-28 17:27:20,2021-02-28 18:03:07,L4_R2_deck,L4_R2_LL,2147,"['L4_R2_deck', 'L4_R2_LL_corridor', 'L4_R2_LL']"
555,d87398d326eff32c,02/26/2021,no,1614297814240,1614300915577,2021-02-26 08:03:34,2021-02-26 08:55:15,L1_Entrance_7,L1_Entrance_8,3101,"['L1_Entrance_7', 'L1_Entrance_mrt', 'L1_Entrance_8']"
556,d87398d326eff32c,02/26/2021,no,1614312547789,1614320597849,2021-02-26 12:09:07,2021-02-26 14:23:17,L6_CLL,L6_ELL,8050,"['L6_CLL', 'L6_AAH_walkway', 'L6_ELL_corridor', 'L6_ELL']"
557,d87398d326eff32c,02/17/2021,no,1613533627213,1613541461616,2021-02-17 11:47:07,2021-02-17 13:57:41,L6_AAH_walkway,L6_ELL,7834,"['L6_AAH_walkway', 'L6_ELL_corridor', 'L6_ELL']"
558,d87398d326eff32c,02/17/2021,no,1613548365920,1613549123301,2021-02-17 15:52:45,2021-02-17 16:05:23,L6_AAH_walkway,L6_FC,757,"['L6_AAH_walkway', 'L6_ST_4', 'L6_FC']"
559,d87398d326eff32c,02/19/2021,no,1613700563424,1613704780473,2021-02-19 10:09:23,2021-02-19 11:19:40,L6_R2_LL,L6_Deck_4,4217,"['L6_R2_LL', 'L6_R2_LL_corridor', 'L6_Deck_4']"
560,d87398d326eff32c,02/19/2021,no,1613705163375,1613705806321,2021-02-19 11:26:03,2021-02-19 11:36:46,L6_FC,L6_AAH_walkway,642,"['L6_FC', 'L6_ST_4', 'L6_AAH_walkway']"
561,d87398d326eff32c,02/19/2021,no,1613706127546,1613709564576,2021-02-19 11:42:07,2021-02-19 12:39:24,L1_Entrance_7,L1_Shop_walkway_3,3437,"['L1_Entrance_7', 'L1_Entrance_mrt', 'L1_Shop_walkway_3']"
562,f42cb0283c9533a5,02/20/2021,no,1613794038428,1613800539509,2021-02-20 12:07:18,2021-02-20 13:55:39,L9_R2_LL,L6_CLL,6501,"['L9_R2_LL', 'L8_R2_LL', 'L7_R2_LL', 'L6_R2_LL', 'L6_R2_LL_corridor', 'L6_Deck_4', 'L6_FC_walkway', 'L6_ST_5', 'L6_AAH_walkway', 'L6_CLL']"
563,f42cb0283c9533a5,02/20/2021,no,1613803471287,1613815125479,2021-02-20 14:44:31,2021-02-20 17:58:45,L6_CLL,L9_R2_LL,11654,"['L6_CLL', 'L6_AAH_walkway', 'L6_ST_5', 'L6_FC_walkway', 'L6_Deck_4', 'L6_R2_LL_corridor', 'L6_R2_LL', 'L7_R2_LL', 'L8_R2_LL', 'L9_R2_LL']"
564,f42cb0283c9533a5,02/22/2021,no,1613952107426,1613956817342,2021-02-22 08:01:47,2021-02-22 09:20:17,L6_CLL,L9_R2_LL,4709,"['L6_CLL', 'L6_AAH_walkway', 'L6_ST_5', 'L6_FC_walkway', 'L6_Deck_4', 'L6_R2_LL_corridor', 'L6_R2_LL', 'L7_R2_LL', 'L8_R2_LL', 'L9_R2_LL']"
565,f42cb0283c9533a5,02/22/2021,no,1613956817342,1613966720459,2021-02-22 09:20:17,2021-02-22 12:05:20,L9_R2_LL,L1_Entrance_7,9903,"['L9_R2_LL', 'L8_R2_LL', 'L7_R2_LL', 'L6_R2_LL', 'L5_R2_LL', 'L4_R2_LL', 'L1_R2_LL', 'L1_Entrance_6', 'L1_CP_zone_1', 'L1_Entrance_7']"
566,f42cb0283c9533a5,02/22/2021,no,1613982163314,1613985142283,2021-02-22 16:22:43,2021-02-22 17:12:22,L6_CLL,L9_R2_LL,2978,"['L6_CLL', 'L6_AAH_walkway', 'L6_ST_5', 'L6_FC_walkway', 'L6_Deck_4', 'L6_R2_LL_corridor', 'L6_R2_LL', 'L7_R2_LL', 'L8_R2_LL', 'L9_R2_LL']"
567,f42cb0283c9533a5,02/22/2021,no,1613988388295,1613991476752,2021-02-22 18:06:28,2021-02-22 18:57:56,L9_R2_LL,L6_CLL,3088,"['L9_R2_LL', 'L8_R2_LL', 'L7_R2_LL', 'L6_R2_LL', 'L6_R2_LL_corridor', 'L6_Deck_4', 'L6_FC_walkway', 'L6_ST_5', 'L6_AAH_walkway', 'L6_CLL']"
568,f42cb0283c9533a5,02/23/2021,no,1614044591563,1614051537389,2021-02-23 09:43:11,2021-02-23 11:38:57,L8_R2_LL,L6_CLL,6945,"['L8_R2_LL', 'L7_R2_LL', 'L6_R2_LL', 'L6_R2_LL_corridor', 'L6_Deck_4', 'L6_FC_walkway', 'L6_ST_5', 'L6_AAH_walkway', 'L6_CLL']"
569,f42cb0283c9533a5,02/23/2021,no,1614052288715,1614062013581,2021-02-23 11:51:28,2021-02-23 14:33:33,L1_Entrance_1,L1_Entrance_7,9724,"['L1_Entrance_1', 'L1_Entrance_1_lobby', 'L1_Yassin_walkway', 'L1_CP_zone_2', 'L1_CP_zone_1', 'L1_Entrance_7']"
570,f42cb0283c9533a5,02/23/2021,no,1614062039664,1614066576649,2021-02-23 14:33:59,2021-02-23 15:49:36,L9_R2_LL,L6_CLL,4536,"['L9_R2_LL', 'L8_R2_LL', 'L7_R2_LL', 'L6_R2_LL', 'L6_R2_LL_corridor', 'L6_Deck_4', 'L6_FC_walkway', 'L6_ST_5', 'L6_AAH_walkway', 'L6_CLL']"
571,f42cb0283c9533a5,02/23/2021,no,1614069801360,1614071221203,2021-02-23 16:43:21,2021-02-23 17:07:01,L6_CLL,L9_R2_LL,1419,"['L6_CLL', 'L6_AAH_walkway', 'L6_ST_5', 'L6_FC_walkway', 'L6_Deck_4', 'L6_R2_LL_corridor', 'L6_R2_LL', 'L7_R2_LL', 'L8_R2_LL', 'L9_R2_LL']"
572,f42cb0283c9533a5,02/28/2021,no,1614468557049,1614482356712,2021-02-28 07:29:17,2021-02-28 11:19:16,L1_Entrance_1,L1_Entrance_7,13799,"['L1_Entrance_1', 'L1_Entrance_1_lobby', 'L1_Yassin_walkway', 'L1_CP_zone_2', 'L1_CP_zone_1', 'L1_Entrance_7']"
573,f42cb0283c9533a5,02/28/2021,no,1614508879767,1614509412249,2021-02-28 18:41:19,2021-02-28 18:50:12,L1_CP_zone_3,L9_R2_LL,532,"['L1_CP_zone_3', 'L1_CP_zone_4', 'L1_R2_LL', 'L4_R2_LL', 'L5_R2_LL', 'L6_R2_LL', 'L7_R2_LL', 'L8_R2_LL', 'L9_R2_LL']"
574,f42cb0283c9533a5,02/28/2021,no,1614509549681,1614518869509,2021-02-28 18:52:29,2021-02-28 21:27:49,L8_R2_LL,L6_CLL,9319,"['L8_R2_LL', 'L7_R2_LL', 'L6_R2_LL', 'L6_R2_LL_corridor', 'L6_Deck_4', 'L6_FC_walkway', 'L6_ST_5', 'L6_AAH_walkway', 'L6_CLL']"
575,f42cb0283c9533a5,02/19/2021,no,1613712974092,1613723036254,2021-02-19 13:36:14,2021-02-19 16:23:56,L9_R2_LL,L6_CLL,10062,"['L9_R2_LL', 'L8_R2_LL', 'L7_R2_LL', 'L6_R2_LL', 'L6_R2_LL_corridor', 'L6_Deck_4', 'L6_FC_walkway', 'L6_ST_5', 'L6_AAH_walkway', 'L6_CLL']"
576,f42cb0283c9533a5,02/19/2021,no,1613723036254,1613725428725,2021-02-19 16:23:56,2021-02-19 17:03:48,L6_CLL,L9_R2_LL,2392,"['L6_CLL', 'L6_AAH_walkway', 'L6_ST_5', 'L6_FC_walkway', 'L6_Deck_4', 'L6_R2_LL_corridor', 'L6_R2_LL', 'L7_R2_LL', 'L8_R2_LL', 'L9_R2_LL']"
577,f42cb0283c9533a5,02/19/2021,no,1613731230105,1613743287665,2021-02-19 18:40:30,2021-02-19 22:01:27,L6_CLL,L6_PG,12057,"['L6_CLL', 'L6_ST_3', 'L6_ST_2', 'L6_PG']"
578,f42cb0283c9533a5,02/19/2021,no,1613743287665,1613746908685,2021-02-19 22:01:27,2021-02-19 23:01:48,L6_PG,L6_CLL,3621,"['L6_PG', 'L6_ST_2', 'L6_ST_3', 'L6_CLL']"
579,f47e0f87edd3a6a2,02/08/2021,no,1612758103059,1612780725768,2021-02-08 12:21:43,2021-02-08 18:38:45,L1_Entrance_8,L1_Entrance_7,22622,"['L1_Entrance_8', 'L1_Entrance_mrt', 'L1_Entrance_7']"
580,f56d5c1fba655bcf,02/25/2021,no,1614227607607,1614227924420,2021-02-25 12:33:27,2021-02-25 12:38:44,L2_FC_zone_7,L2_FC_zone_1,316,"['L2_FC_zone_7', 'L2_FC_zone_8_walkway', 'L2_FC_zone_8', 'L2_FC_zone_1']"
